biomarker_type	id	name	hmdb_id	conditions	indication_types	concentration	age	sex	biofluid	citation
Chemical	4997	Mono-(2-ethyl-5-carboxypentyl) phthalate	HMDB0094647	Mono-(2-ethyl-5-carboxypentyl) phthalate Exposure	Exposure	0.015 (0.013-0.017) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	4997	Mono-(2-ethyl-5-carboxypentyl) phthalate	HMDB0094647	Normal	Exposure	0.0039 (0.0036-0.0043) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	4997	Mono-(2-ethyl-5-carboxypentyl) phthalate	HMDB0094647	Mono-(2-ethyl-5-carboxypentyl) phthalate Exposure	Exposure	0.014 (0.013-0.017) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	4997	Mono-(2-ethyl-5-carboxypentyl) phthalate	HMDB0094647	Normal	Exposure	0.0034 (0.0031-0.0036) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	4998	Mono-(2-ethyl-5-hydroxyhexyl) phthalate	HMDB0094679	Mono-(2-ethyl-5-hydroxyhexyl) phthalate Exposure	Exposure	0.014 (0.013-0.017) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	4998	Mono-(2-ethyl-5-hydroxyhexyl) phthalate	HMDB0094679	Normal	Exposure	0.0035 (0.0033-0.0036) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	4998	Mono-(2-ethyl-5-hydroxyhexyl) phthalate	HMDB0094679	Mono-(2-ethyl-5-hydroxyhexyl) phthalate Exposure	Exposure	0.0099 (0.0088-0.011) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	4998	Mono-(2-ethyl-5-hydroxyhexyl) phthalate	HMDB0094679	Normal	Exposure	0.0025 (0.0023-0.0027) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	4998	Mono-(2-ethyl-5-hydroxyhexyl) phthalate	HMDB0094679	Mono-(2-ethyl-5-hydroxyhexyl) phthalate Exposure	Exposure	0.0100 (0.0088-0.012) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	4998	Mono-(2-ethyl-5-hydroxyhexyl) phthalate	HMDB0094679	Normal	Exposure	0.0023 (0.0022-0.0024) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	4999	Mono-(2-ethyl-5-oxohexyl) phthalate	HMDB0094645	Mono-(2-ethyl-5-oxohexyl) phthalate Exposure	Exposure	0.0091 (0.0076-0.011) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	4999	Mono-(2-ethyl-5-oxohexyl) phthalate	HMDB0094645	Normal	Exposure	0.0022 (0.0021-0.0023) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	4999	Mono-(2-ethyl-5-oxohexyl) phthalate	HMDB0094645	Mono-(2-ethyl-5-oxohexyl) phthalate Exposure	Exposure	0.0063 (0.0054-0.0070) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	4999	Mono-(2-ethyl-5-oxohexyl) phthalate	HMDB0094645	Normal	Exposure	0.0016 (0.0015-0.0018) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	4999	Mono-(2-ethyl-5-oxohexyl) phthalate	HMDB0094645	Mono-(2-ethyl-5-oxohexyl) phthalate Exposure	Exposure	0.0065 (0.0057-0.0071) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	4999	Mono-(2-ethyl-5-oxohexyl) phthalate	HMDB0094645	Normal	Exposure	0.0014 (0.0014-0.0015) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5000	Mono-(3-carboxypropyl) phthalate	HMDB0061748	Mono-(3-carboxypropyl) phthalate Exposure	Exposure	0.0075 (0.0063-0.0086) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5000	Mono-(3-carboxypropyl) phthalate	HMDB0061748	Normal	Exposure	0.00096 (0.00087-0.0011) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5000	Mono-(3-carboxypropyl) phthalate	HMDB0061748	Mono-(3-carboxypropyl) phthalate Exposure	Exposure	0.016 (0.0084-0.030) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5000	Mono-(3-carboxypropyl) phthalate	HMDB0061748	Normal	Exposure	0.0015 (0.0013-0.0018) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5000	Mono-(3-carboxypropyl) phthalate	HMDB0061748	Mono-(3-carboxypropyl) phthalate Exposure	Exposure	0.0034 (0.0024-0.0043) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5000	Mono-(3-carboxypropyl) phthalate	HMDB0061748	Normal	Exposure	0.00053 (0.00047-0.00061) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5001	Mono-benzyl phthalate	HMDB0061744	Mono-benzyl phthalate Exposure	Exposure	0.016 (0.014-0.019) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5001	Mono-benzyl phthalate	HMDB0061744	Normal	Exposure	0.0020 (0.0018-0.0023) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5001	Mono-benzyl phthalate	HMDB0061744	Mono-benzyl phthalate Exposure	Exposure	0.011 (0.0094-0.014) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5001	Mono-benzyl phthalate	HMDB0061744	Normal	Exposure	0.0020 (0.0018-0.0021) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5001	Mono-benzyl phthalate	HMDB0061744	Mono-benzyl phthalate Exposure	Exposure	0.012 (0.011-0.013) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5001	Mono-benzyl phthalate	HMDB0061744	Normal	Exposure	0.0023 (0.0021-0.0024) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5003	o-Xylene	HMDB0059851	o-Xylene Exposure	Exposure	0.00073 (0.00058-0.00086) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5003	o-Xylene	HMDB0059851	Normal	Exposure	0 uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5003	o-Xylene	HMDB0059851	o-Xylene Exposure	Exposure	0.00062 (0.00056-0.00071) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5003	o-Xylene	HMDB0059851	Normal	Exposure	0 uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5003	o-Xylene	HMDB0059851	o-Xylene Exposure	Exposure	0.00066 (0.00057-0.00074) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5003	o-Xylene	HMDB0059851	Normal	Exposure	0 uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5004	Pentachlorophenol	HMDB0041974	Pentachlorophenol Exposure	Exposure	0.0015 (0.0011-0.0017) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5004	Pentachlorophenol	HMDB0041974	Normal	Exposure	0 umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5005	perchlorate	HMDB0094714	Perchlorate Exposure	Exposure	0.0054 (0.0049-0.0063) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5005	perchlorate	HMDB0094714	Normal	Exposure	0.0015 (0.0014-0.0017) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5005	perchlorate	HMDB0094714	Perchlorate Exposure	Exposure	0.0074 (0.0056-0.0088) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5005	perchlorate	HMDB0094714	Normal	Exposure	0.0017 (0.0016-0.0018) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5006	Perchloroethylene	HMDB0041980	Perchloroethylene Exposure	Exposure	0.00045 (0-0.00067) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5006	Perchloroethylene	HMDB0041980	Normal	Exposure	0 uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5006	Perchloroethylene	HMDB0041980	Perchloroethylene Exposure	Exposure	0.00050 (0.00039-0.00063) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5006	Perchloroethylene	HMDB0041980	Normal	Exposure	0 uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5006	Perchloroethylene	HMDB0041980	Perchloroethylene Exposure	Exposure	0.00075 (0.00058-0.00092) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5006	Perchloroethylene	HMDB0041980	Normal	Exposure	0 uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5007	Perfluorodecanoic acid	HMDB0061738	Perfluorodecanoic acid Exposure	Exposure	0.0014 (0.00097-0.0018) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5007	Perfluorodecanoic acid	HMDB0061738	Normal	Exposure	0.00030 (0.00027-0.00033) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5007	Perfluorodecanoic acid	HMDB0061738	Perfluorodecanoic acid Exposure	Exposure	0.0013 (0.0012-0.0015) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5007	Perfluorodecanoic acid	HMDB0061738	Normal	Exposure	0.00039 (0.00035-0.00043) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5007	Perfluorodecanoic acid	HMDB0061738	Perfluorodecanoic acid Exposure	Exposure	0.0014 (0.0012-0.0018) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5007	Perfluorodecanoic acid	HMDB0061738	Normal	Exposure	0.00036 (0.00032-0.00040) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5008	Perfluorohexane sulfonic acid	HMDB0094700	Perfluorohexane sulfonic acid Exposure	Exposure	0.014 (0.012-0.017) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5008	Perfluorohexane sulfonic acid	HMDB0094700	Normal	Exposure	0.0032 (0.0029-0.0036) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5008	Perfluorohexane sulfonic acid	HMDB0094700	Perfluorohexane sulfonic acid Exposure	Exposure	0.012 (0.0100-0.014) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5008	Perfluorohexane sulfonic acid	HMDB0094700	Normal	Exposure	0.0029 (0.0027-0.0032) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5008	Perfluorohexane sulfonic acid	HMDB0094700	Perfluorohexane sulfonic acid Exposure	Exposure	0.014 (0.012-0.018) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5008	Perfluorohexane sulfonic acid	HMDB0094700	Normal	Exposure	0.0034 (0.0030-0.0038) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5009	Perfluorononanoic acid	HMDB0061739	Perfluorononanoic acid Exposure	Exposure	0.0055 (0.0049-0.0062) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5009	Perfluorononanoic acid	HMDB0061739	Normal	Exposure	0.0019 (0.0017-0.0021) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5009	Perfluorononanoic acid	HMDB0061739	Perfluorononanoic acid Exposure	Exposure	0.0043 (0.0039-0.0050) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5009	Perfluorononanoic acid	HMDB0061739	Normal	Exposure	0.0015 (0.0013-0.0016) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5009	Perfluorononanoic acid	HMDB0061739	Perfluorononanoic acid Exposure	Exposure	0.0041 (0.0032-0.0047) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5009	Perfluorononanoic acid	HMDB0061739	Normal	Exposure	0.0012 (0.0012-0.0013) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5010	Perfluorooctane sulfonamide	HMDB0061740	Perfluorooctane sulfonamide Exposure	Exposure	0.0028 (0.0020-0.0040) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5010	Perfluorooctane sulfonamide	HMDB0061740	Normal	Exposure	0.00071 (0.00059-0.00085) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5010	Perfluorooctane sulfonamide	HMDB0061740	Perfluorooctane sulfonamide Exposure	Exposure	0.00060 (0.00060-0.00080) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5010	Perfluorooctane sulfonamide	HMDB0061740	Normal	Exposure	0 uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5010	Perfluorooctane sulfonamide	HMDB0061740	Perfluorooctane sulfonamide Exposure	Exposure	0.00060 (0.00040-0.00100) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5010	Perfluorooctane sulfonamide	HMDB0061740	Normal	Exposure	0 uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5011	Perfluorooctanesulfonic acid	HMDB0059586	Perfluorooctanesulfonic acid Exposure	Exposure	0.028 (0.022-0.033) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5011	Perfluorooctanesulfonic acid	HMDB0059586	Normal	Exposure	0.0069 (0.0062-0.0077) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5011	Perfluorooctanesulfonic acid	HMDB0059586	Perfluorooctanesulfonic acid Exposure	Exposure	0.043 (0.039-0.048) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5011	Perfluorooctanesulfonic acid	HMDB0059586	Normal	Exposure	0.013 (0.012-0.014) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5011	Perfluorooctanesulfonic acid	HMDB0059586	Perfluorooctanesulfonic acid Exposure	Exposure	0.037 (0.031-0.044) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5011	Perfluorooctanesulfonic acid	HMDB0059586	Normal	Exposure	0.0100 (0.0090-0.011) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5011	Perfluorooctanesulfonic acid	HMDB0059586	Perfluorooctanesulfonic acid Exposure	Exposure	0.015 (0.011-0.017) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5011	Perfluorooctanesulfonic acid	HMDB0059586	Normal	Exposure	0.0050 (0.0046-0.0055) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5011	Perfluorooctanesulfonic acid	HMDB0059586	Perfluorooctanesulfonic acid Exposure	Exposure	0.022 (0.018-0.025) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5011	Perfluorooctanesulfonic acid	HMDB0059586	Normal	Exposure	0.0078 (0.0071-0.0085) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5011	Perfluorooctanesulfonic acid	HMDB0059586	Perfluorooctanesulfonic acid Exposure	Exposure	0.15 (0.12-0.19) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5011	Perfluorooctanesulfonic acid	HMDB0059586	Normal	Exposure	0.061 (0.054-0.068) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5011	Perfluorooctanesulfonic acid	HMDB0059586	Perfluorooctanesulfonic acid Exposure	Exposure	0.026 (0.020-0.036) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5011	Perfluorooctanesulfonic acid	HMDB0059586	Normal	Exposure	0.0064 (0.0059-0.0070) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5011	Perfluorooctanesulfonic acid	HMDB0059586	Perfluorooctanesulfonic acid Exposure	Exposure	0.064 (0.045-0.097) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5011	Perfluorooctanesulfonic acid	HMDB0059586	Normal	Exposure	0.019 (0.016-0.021) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5011	Perfluorooctanesulfonic acid	HMDB0059586	Perfluorooctanesulfonic acid Exposure	Exposure	0.095 (0.085-0.11) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5011	Perfluorooctanesulfonic acid	HMDB0059586	Normal	Exposure	0.034 (0.032-0.036) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5011	Perfluorooctanesulfonic acid	HMDB0059586	Perfluorooctanesulfonic acid Exposure	Exposure	0.081 (0.071-0.095) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5011	Perfluorooctanesulfonic acid	HMDB0059586	Normal	Exposure	0.026 (0.024-0.028) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5011	Perfluorooctanesulfonic acid	HMDB0059586	Perfluorooctanesulfonic acid Exposure	Exposure	0.11 (0.088-0.13) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5011	Perfluorooctanesulfonic acid	HMDB0059586	Normal	Exposure	0.041 (0.038-0.045) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5011	Perfluorooctanesulfonic acid	HMDB0059586	Perfluorooctanesulfonic acid Exposure	Exposure	0.037 (0.031-0.045) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5011	Perfluorooctanesulfonic acid	HMDB0059586	Normal	Exposure	0.0094 (0.0088-0.0100) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5012	Perfluorooctanoic acid	HMDB0059587	Perfluorooctanoic acid Exposure	Exposure	0.0100 (0.0093-0.011) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5012	Perfluorooctanoic acid	HMDB0059587	Normal	Exposure	0.0038 (0.0036-0.0040) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5012	Perfluorooctanoic acid	HMDB0059587	Perfluorooctanoic acid Exposure	Exposure	0.0100 (0.0087-0.013) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5012	Perfluorooctanoic acid	HMDB0059587	Normal	Exposure	0.0046 (0.0042-0.0051) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5012	Perfluorooctanoic acid	HMDB0059587	Perfluorooctanoic acid Exposure	Exposure	0.0099 (0.0092-0.011) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5012	Perfluorooctanoic acid	HMDB0059587	Normal	Exposure	0.0035 (0.0033-0.0038) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5012	Perfluorooctanoic acid	HMDB0059587	Perfluorooctanoic acid Exposure	Exposure	0.013 (0.011-0.015) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5012	Perfluorooctanoic acid	HMDB0059587	Normal	Exposure	0.0047 (0.0043-0.0052) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5012	Perfluorooctanoic acid	HMDB0059587	Perfluorooctanoic acid Exposure	Exposure	0.0098 (0.0085-0.013) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5012	Perfluorooctanoic acid	HMDB0059587	Normal	Exposure	0.0044 (0.0040-0.0049) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5012	Perfluorooctanoic acid	HMDB0059587	Perfluorooctanoic acid Exposure	Exposure	0.014 (0.012-0.016) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5012	Perfluorooctanoic acid	HMDB0059587	Normal	Exposure	0.0050 (0.0047-0.0054) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5012	Perfluorooctanoic acid	HMDB0059587	Perfluorooctanoic acid Exposure	Exposure	0.013 (0.011-0.014) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5012	Perfluorooctanoic acid	HMDB0059587	Normal	Exposure	0.0044 (0.0040-0.0049) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5013	Perfluoroundecanoic acid	HMDB0061743	Perfluoroundecanoic acid Exposure	Exposure	0.0011 (0.00078-0.0014) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5013	Perfluoroundecanoic acid	HMDB0061743	Normal	Exposure	0 uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5013	Perfluoroundecanoic acid	HMDB0061743	Perfluoroundecanoic acid Exposure	Exposure	0.00089 (0.00071-0.0011) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5013	Perfluoroundecanoic acid	HMDB0061743	Normal	Exposure	0 uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5013	Perfluoroundecanoic acid	HMDB0061743	Perfluoroundecanoic acid Exposure	Exposure	0.00071 (0.00053-0.00089) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5013	Perfluoroundecanoic acid	HMDB0061743	Normal	Exposure	0 uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5013	Perfluoroundecanoic acid	HMDB0061743	Perfluoroundecanoic acid Exposure	Exposure	0.00050 (0.00037-0.00085) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5013	Perfluoroundecanoic acid	HMDB0061743	Normal	Exposure	0 uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5014	Styrene	HMDB0034240	Styrene Exposure	Exposure	0.0013 (0.00100-0.0018) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5014	Styrene	HMDB0034240	Normal	Exposure	0 uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5014	Styrene	HMDB0034240	Styrene Exposure	Exposure	0.0019 (0.0013-0.0025) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5014	Styrene	HMDB0034240	Normal	Exposure	0 uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5014	Styrene	HMDB0034240	Styrene Exposure	Exposure	0.0013 (0.0012-0.0015) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5014	Styrene	HMDB0034240	Normal	Exposure	0 uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5014	Styrene	HMDB0034240	Styrene Exposure	Exposure	0.0012 (0.0011-0.0014) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5014	Styrene	HMDB0034240	Normal	Exposure	0 uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5015	Thallium	HMDB0013724	Thallium Exposure	Exposure	0.00020 (0.00017-0.00023) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5015	Thallium	HMDB0013724	Normal	Exposure	0 umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5015	Thallium	HMDB0013724	Thallium Exposure	Exposure	0.00020 (0.00019-0.00022) umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5015	Thallium	HMDB0013724	Normal	Exposure	0 umol/mmol creatinine	All	Both	Urine	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5016	Toluene	HMDB0034168	Toluene Exposure	Exposure	0.0088 (0.0076-0.0100) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5016	Toluene	HMDB0034168	Normal	Exposure	0.0015 (0.0013-0.0016) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5016	Toluene	HMDB0034168	Toluene Exposure	Exposure	0.0074 (0.0061-0.0096) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5016	Toluene	HMDB0034168	Normal	Exposure	0.0012 (0.0011-0.0014) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5016	Toluene	HMDB0034168	Toluene Exposure	Exposure	0.0090 (0.0069-0.011) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5016	Toluene	HMDB0034168	Normal	Exposure	0.00092 (0.00081-0.00100) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5016	Toluene	HMDB0034168	Toluene Exposure	Exposure	0.012 (0.0076-0.016) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5016	Toluene	HMDB0034168	Normal	Exposure	0.0017 (0.0013-0.0021) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
Chemical	5016	Toluene	HMDB0034168	Toluene Exposure	Exposure	0.0080 (0.0069-0.0096) uM	All	Both	Serum	National Health and Nutrition Examination Survey (NHANES Survey) 2019
